date,solar.time,DO.obs,DO.sat,depth,temp.water,light,discharge,DO.mod
2018-10-01,2018-10-01T04:14:51Z,8.02,NA,0.45471088576739527,20.71,0,1.4338494322956234,NA
2018-10-01,2018-10-01T04:29:51Z,8.03,NA,0.4545874224478605,20.71,0,1.432525647991601,NA
2018-10-01,2018-10-01T04:44:51Z,8.06,NA,0.4551738181808068,20.615,0,1.4388207241687836,NA
2018-10-01,2018-10-01T04:59:51Z,8.08,NA,0.4550503780299418,20.615,0,1.4374939496988872,NA
2018-10-01,2018-10-01T05:14:51Z,8.06,NA,0.4563153472424936,20.615,0,1.4511312429803065,NA
2018-10-01,2018-10-01T05:29:51Z,8.06,NA,0.4560531507156937,20.519,0,1.4482971011750496,NA
2018-10-01,2018-10-01T05:44:51Z,8.1,NA,0.4567317199333152,20.519,0,1.455639952650887,NA
2018-10-01,2018-10-01T05:59:51Z,8.09,NA,0.4568550761754288,20.424,3.288418770896007,1.4569776178338254,NA
2018-10-01,2018-10-01T06:14:51Z,8.07,NA,0.45665461916210126,20.424,61.27306170414545,1.454804318545476,NA
2018-10-01,2018-10-01T06:29:51Z,8.07,NA,0.4578879438084579,20.424,118.83014100061634,1.4682120288937854,NA
2018-10-01,2018-10-01T06:44:51Z,8.08,NA,0.4573021910841616,20.329,175.71307739537338,1.4618333699855568,NA
2018-10-01,2018-10-01T06:59:51Z,8.12,NA,0.4576104992269917,20.329,231.67817977806584,1.4651883024145869,NA
2018-10-01,2018-10-01T07:14:51Z,8.09,NA,0.4569013331826633,20.329,286.48568918341203,1.457479448760693,NA
2018-10-01,2018-10-01T07:29:51Z,8.13,NA,0.4575334257832289,20.234,339.9008058931303,1.4643490993346162,NA
2018-10-01,2018-10-01T07:44:51Z,8.11,NA,0.4580574780140312,20.234,391.6946953794346,1.4700618623614847,NA
2018-10-01,2018-10-01T07:59:51Z,8.13,NA,0.4583194626669248,20.234,441.6454686218394,1.472923682742719,NA
2018-10-01,2018-10-01T08:14:51Z,8.13,NA,0.458119123947103,20.234,489.53913274722095,1.4707349055126473,NA
